,Word,Number of Syllables,Minimum Syllable Frequency,Zipf Word Frequency,Maximum Syllable Frequency,Mean Syllable Frequency,Minimum Bigram Frequency,Maximum Bigram Frequency,Mean Bigram Frequency,Number of Letters
1193,overlast,3.0,3.5260806918020298,3.438287697183205,5.884176605805033,4.959749893896718,5.163006242100962,6.832468738608579,6.31065481118186,8
1194,broodje,2.0,3.4929000111087034,4.102914134753178,6.249430979053402,4.871165495081053,4.208011148892835,6.591259550354114,6.0436301740694605,7
1195,belegd,2.0,3.437116093048078,2.923704050933749,5.7420971887829415,4.58960664091551,5.038190820757663,6.669429206024889,6.406456310923278,6
1196,kaas,1.0,3.26528962586083,4.3555023268667545,3.26528962586083,3.26528962586083,5.628229489164837,6.436309455120861,6.086426156379071,4
1197,ham,1.0,3.656385719058688,4.017315012404016,3.656385719058688,3.656385719058688,5.968631423864705,6.113863835730333,6.047290447175823,3
1198,duizend,2.0,3.670060217473134,4.602493026108304,4.296730987471248,3.983395602472191,5.009357397685993,6.931581937103762,6.359878688382532,7
1199,arbeiders,3.0,4.09652766560644,3.9272111586754415,4.763802224074593,4.424448167338426,4.940949567317578,6.832468738608579,6.3382703844462185,9
1200,werken,2.0,4.502194887898237,5.4831901144066055,5.606547956038138,5.054371421968188,6.293558550786624,6.931581937103762,6.655627701230215,6
1201,bedrijf,2.0,3.719165494089213,4.862007359271627,5.7420971887829415,4.730631341436077,4.524603806718669,6.388031893729547,6.068591137836077,7
1202,tegenover,4.0,5.468992384083093,4.505337023582539,5.910038726309899,5.748668497864317,5.163006242100962,6.931581937103762,6.519222314691567,9
1203,station,3.0,4.354780498831271,4.444346889593759,5.273360140523576,4.827561168157614,5.879433660195345,6.389494782909221,6.164296383914995,7
1204,anke,2.0,5.094111105508989,2.5859512482450286,5.232299665207751,5.163205385358371,5.678131256544179,6.617355499099678,6.412907716057604,4
1205,plant,1.0,2.966610986681934,4.064772287842585,2.966610986681934,2.966610986681934,4.987541141497206,6.617355499099678,6.309754849523081,5
1206,gieter,2.0,4.088915346604906,2.531593585922436,5.393873404149383,4.741394375377144,5.825500765859418,6.832468738608579,6.46990415611529,6
1207,wijnglazen,3.0,3.14921911265538,2.531593585922436,4.781209471689111,3.8173196418744006,4.548032990724727,6.931581937103762,6.3105935110718665,10
1208,bovenste,3.0,4.595297767843439,3.9531975127922663,5.439236348731971,5.000703390423726,5.163006242100962,6.931581937103762,6.422181638232103,8
1209,plank,1.0,2.910090545594068,4.046583818989723,2.910090545594068,2.910090545594068,4.987541141497206,6.617355499099678,6.252958498354734,5
1210,keukenkastje,4.0,3.554004321011903,2.1336535772503984,6.249430979053402,4.838307595310326,4.753774504556974,6.931581937103762,6.254241389943057,12
1211,moedige,3.0,4.903502370898396,3.775458075356513,6.125745990776331,5.376502865257557,5.803799090305684,6.567278866173126,6.137407181530481,7
1212,trimmers,,,,,,5.610659098641316,6.832468738608579,6.291874123147837,8
1213,bereikten,3.0,3.13481437032046,3.1880112395729907,5.77026494944033,4.882392169514577,5.19844538552231,6.931581937103762,6.507471512895996,9
1214,eindelijk,3.0,4.226625678595805,5.062049429507113,6.234172950952972,5.261299343094615,5.714410239296128,6.669429206024889,6.39972188483673,9
1215,top,1.0,3.628491104967123,4.557172506513336,3.628491104967123,3.628491104967123,5.98959307561742,6.34958676715011,6.205869105292049,3
1216,berg,1.0,3.601951404133521,4.531883019110025,3.6019514041335214,3.6019514041335214,5.85118616420095,6.832468738608579,6.520826771377922,4
1217,maakte,2.0,4.5723371144489455,5.11069091247508,5.910038726309899,5.2411879203794225,5.25357786738877,6.546877508655531,6.212328474145114,6
1218,diepe,1.0,2.7589118923979736,4.114414219264728,2.7589118923979736,2.7589118923979736,5.276521544278673,6.317368325560973,6.039264767587567,5
1219,buiging,2.0,4.392714535676295,2.96828618358649,4.595727636913831,4.494221086295063,5.302162027601859,6.466435037408486,6.108834739208959,7
1220,huishoudster,3.0,3.989983458301399,3.796411408931972,4.707544628612303,4.377981730320023,5.273246723836341,6.832468738608579,6.267856072403667,12
1221,tafel,2.0,3.957415714722669,4.9175571565231335,4.7366832809904,4.347049497856535,5.674434900688191,6.669429206024889,6.230692058216177,5
1222,af,1.0,5.071281677317003,5.936928560590879,5.071281677317003,5.071281677317003,5.674434900688191,5.674434900688191,5.674434900688191,2
1223,vochtig,2.0,3.2610248339923973,3.5108383643318164,4.768608506066718,4.014816670029558,5.431392716159392,6.327023427297477,6.071878878902403,7
1224,doekje,2.0,3.202488317060093,3.1408321618775217,6.249430979053402,4.725959648056747,5.28492002643826,5.9608459258054225,5.792525739717432,6
1225,stof,1.0,3.691346764134822,4.462712296514622,3.691346764134822,3.691346764134822,5.384412558760035,6.363066230945546,6.202853617376693,4
1226,verwijderen,4.0,4.761754987884252,4.16841568350961,6.234172950952972,5.590730959511891,4.537743559029619,6.931581937103762,6.485320114816507,11
1227,zakenvrouw,3.0,4.520300081549378,2.9352859234835647,5.606547956038138,4.9346722751106595,4.794013758480958,6.931581937103762,6.230259550411453,10
1228,droeg,1.0,3.227629649571009,4.490953026212268,3.227629649571009,3.227629649571009,5.686762250004548,6.151443094868977,5.985286889078417,5
1229,grijze,2.0,3.859858520480993,3.9650967360919744,5.786578947445944,4.8232187339634685,5.246833282002038,6.252297798284929,6.0837974243354465,6
1230,pantalon,3.0,3.561101383649056,2.3968950120249795,4.7366832809904,4.040223870824536,5.5048608048041485,6.617355499099678,6.269883204175309,8
1231,voorstelling,3.0,4.434025696356247,4.094282885351124,5.592262274998903,4.859664227089541,5.9214757785557595,6.669429206024889,6.453785400235966,12
1232,keukenhof,,,,,,4.753774504556974,6.931581937103762,6.316145889778253,9
1233,jaarlijks,2.0,3.768268016451548,3.3286301804664533,4.585663728828571,4.17696587264006,5.068734878537947,6.527520733613047,6.168280134585102,9
1234,druk,1.0,4.282508823590371,5.312534643213693,4.282508823590371,4.282508823590371,4.753774504556974,6.034435527679205,5.733834992793072,4
1235,bezocht,2.0,3.810770011234363,4.039449457618266,5.7420971887829415,4.7764336000086525,4.604657972047871,6.388031893729547,5.940147443494535,7
1236,buitenlandse,4.0,4.392714535676295,4.05793286331228,5.77026494944033,4.888610660022982,4.692221013938654,6.931581937103762,6.331886766837608,12
1237,toeristen,3.0,4.075218379111536,3.956475222553503,5.77026494944033,4.881727398478466,5.9231382825206955,6.931581937103762,6.566338261954019,9
1238,fotocamera's,,,,,,0.0,6.832468738608579,6.162852763334545,12
1239,garage,3.0,4.822632212416613,4.461012511636729,6.125745990776331,5.38512735883538,5.602345446116832,6.567278866173126,6.23114813435457,6
1240,beurt,1.0,4.217720767530819,4.618664791828971,4.217720767530819,4.217720767530819,5.133401572961477,6.388031893729547,6.008583033822898,5
1241,periodieke,5.0,4.643600706192297,2.43468357291438,5.527754887527666,5.148694552357327,5.286294758140591,6.832468738608579,6.292073722953375,10
1242,keuring,2.0,3.943247125137862,3.071505670501554,4.418019405728941,4.180633265433402,5.133401572961477,6.497348111816385,6.247341485183566,7
1243,kees,1.0,2.974050902792877,3.253129418157196,2.9740509027928774,2.9740509027928774,5.975295294504483,6.497348111816385,6.291690381674694,4
1244,kocht,1.0,3.836640541572774,4.390932065051302,3.836640541572774,3.836640541572774,5.431392716159392,6.300831694967414,5.8905726041556745,5
1245,keurig,2.0,3.943247125137862,3.728414329836861,4.003934206173708,3.9735906656557853,5.133401572961477,6.497348111816385,6.105391768029837,6
1246,bosje,2.0,3.660106221723244,3.1336535772503984,6.249430979053402,4.954768600388324,5.382040468616349,6.205906140710445,5.922933604832854,5
1247,bloemen,2.0,3.652922887567942,4.661068640382059,5.440447792666458,4.5466853401172,5.1822890826587855,6.931581937103762,6.345851387787803,7
1248,doos,1.0,3.378942698613437,4.579517138239619,3.378942698613437,3.378942698613437,5.596108652070105,6.591259550354114,6.211700281821713,4
1249,bonbons,2.0,2.496929648073215,3.20676067558583,3.701913211212344,3.0994214296427796,4.90112034477739,6.389494782909221,6.166773486152021,7
1250,sprookje,2.0,2.749736315569061,3.783637120895544,6.249430979053402,4.499583647311232,5.190401740018988,6.591259550354114,6.0761553294042745,8
1251,koning,2.0,4.4184338800803244,5.137903279363284,5.1102293320630805,4.7643316060717025,5.66870546220922,6.466435037408486,6.242949046423517,6
1252,troon,1.0,3.144885418287142,4.079778196467544,3.144885418287142,3.144885418287142,6.078939783585439,6.591259550354114,6.350741069737398,5
1253,niksen,2.0,3.318689269947746,2.978751617264655,5.103146652964158,4.2109179614559515,5.068734878537947,6.931581937103762,6.310435122401611,6
1254,kleurde,2.0,3.425697213362591,2.4694456791735915,6.234172950952972,4.829935082157782,5.133401572961477,6.643249991339862,6.166976659141928,7
1255,details,2.0,3.2140486794119414,4.520746652992066,6.234172950952972,4.724110815182457,5.05922251252969,6.413499426566984,6.14026055247369,7
1256,klein,1.0,4.065243501186464,5.287823858856048,4.065243501186464,4.065243501186464,5.7401312673314155,6.643249991339862,6.384539782010728,5
1257,varkenshaar,3.0,3.473632926873841,1.6565323225307358,5.119351581925982,4.055633316407125,5.496126706275837,6.931581937103762,6.355116503345362,11
1258,dorien,3.0,4.559212156030079,1.6565323225307358,5.823575291952032,5.084537522252645,5.596108652070105,6.931581937103762,6.488521583951942,6
1259,helemaal,3.0,4.845792355880612,5.734934759740177,5.5573243025633445,5.1214176252770605,5.915397724419865,6.669429206024889,6.3869869763577745,8
1260,druppende,3.0,2.909020854211156,1.6565323225307358,6.234172950952972,4.797795613836226,4.7131039582015015,6.931581937103762,6.318567961209307,9
1261,kraan,1.0,2.69284691927723,3.8042086467718335,2.69284691927723,2.69284691927723,4.948667207934095,6.617355499099678,6.360933956963812,5
1262,keuken,2.0,3.943247125137862,4.720615758494332,5.606547956038138,4.774897540588,4.753774504556974,6.931581937103762,6.477733930350626,6
1263,firma,2.0,2.73559889969818,3.940963056375255,5.233899315776511,3.984749107737345,5.479095694884575,6.460027631162969,6.1133204448851,5
1264,viert,1.0,2.2013971243204518,3.441862157541503,2.2013971243204513,2.2013971243204513,5.354119968936349,6.832468738608579,6.408925134816689,5
1265,tienjarig,3.0,4.003934206173708,2.43468357291438,5.2782618841994875,4.484650596153811,5.185241756041235,6.931581937103762,6.350756344517838,9
1266,gigantisch,3.0,3.871748018991872,3.834068822460598,4.1946253294838645,4.050018365250012,5.650073310166976,6.617355499099678,6.238000411941699,10
1267,koorts,1.0,2.9283958522567137,4.166406607535455,2.9283958522567137,2.9283958522567137,5.371365298317344,6.591259550354114,6.222974162759038,6
1268,griep,1.0,2.628388930050312,3.851046664413203,2.6283889300503116,2.6283889300503116,5.276521544278673,6.317368325560973,6.08302891968236,5
1269,lastige,3.0,3.973312620452902,3.863358198562585,6.125745990776331,4.984533825449076,5.703112463543158,6.567278866173126,6.273483167992222,7
1270,geduldig,3.0,2.959994838328416,3.839802166213541,6.125745990776331,4.6993811806786345,5.208978517276254,6.567278866173126,6.090756925230968,8
1271,bestelling,3.0,4.434025696356247,3.964028360443949,5.7420971887829415,4.909609198350888,6.251544782340755,6.669429206024889,6.461474381966509,10
1272,kantoor,2.0,3.848497018090367,5.0912608643104935,5.284856922877264,4.566676970483815,5.628229489164837,6.617355499099678,6.391562468212443,7
1273,gebruiken,3.0,4.13305964275391,5.330704289124607,6.125745990776331,5.288451196522793,5.188194200843703,6.931581937103762,6.343683338473687,9
1274,simpel,2.0,3.597695185925512,4.720053322220727,4.036708721569886,3.817201953747699,4.709922608524059,6.669429206024889,6.198449125559874,6
1275,kopieerwerk,,,,,,4.537743559029619,6.832468738608579,6.376653079652789,11
1276,uitsluitend,3.0,3.8040030547296126,3.3929288248073783,5.343640943198292,4.3613021132771275,5.371365298317344,6.931581937103762,6.261383217129073,11
1277,ongekleurd,,,,,,5.133401572961477,6.643249991339862,6.252221888585078,10
1278,papier,2.0,3.600755149639618,4.488721783599249,4.816499810592357,4.208627480115988,5.43235507524124,6.832468738608579,6.343712040899734,6
1279,milieu,2.0,2.6522463410033232,3.695946441706873,4.8510442071042466,3.751645274053785,5.133401572961477,6.527520733613047,6.231221278362093,6
1280,marco,2.0,4.106326911821967,3.952099422493215,4.425599424984822,4.265963168403394,4.7322650609090315,6.244151392292789,5.910483529778952,5
1281,ieder,2.0,5.060675180919957,4.974491247231688,5.479156216100646,5.269915698510301,5.803799090305684,6.832468738608579,6.479726718248884,5
1282,half,1.0,3.824971461123693,5.016557411720133,3.824971461123693,3.824971461123693,4.531861949095809,6.408017671801708,6.11310535821767,4
1283,controle,3.0,4.130172888892536,4.853261045154023,5.5573243025633445,4.763040890336608,5.689140082055273,6.643249991339862,6.290551130426824,8
1284,bezorgde,3.0,4.083538451230139,3.733900227814893,6.234172950952972,5.3532695303220175,4.604657972047871,6.414569600559002,6.087433254724071,8
1285,lisa,2.0,4.698422448256003,4.4623728713454085,4.999965255051631,4.849193851653817,5.504983014287968,6.536500238160898,6.37588110293341,4
1286,boeket,2.0,3.7637274037656985,3.3145437191878484,3.9188687433809846,3.8412980735733413,5.8820113917608055,6.497348111816385,6.205985121030885,6
1287,rozen,2.0,4.5834255004065065,4.089501613405142,4.781209471689111,4.682317486047809,4.864938046010268,6.931581937103762,6.4662888672939065,5
1288,floor,1.0,1.3010299956639813,2.6107748319700605,1.3010299956639813,1.3010299956639813,4.957243227337638,6.591259550354114,6.288813251896415,5
1289,vannacht,2.0,4.261999948651827,4.841932805721188,5.744835707598842,5.003417828125334,5.496126706275837,6.617355499099678,6.084514384645643,8
1290,hele,2.0,4.961136217387225,5.780106318143336,5.5573243025633445,5.2592302599752845,5.915397724419865,6.669429206024889,6.518169482363678,4
1291,droom,1.0,3.8058405488146727,5.035475021144173,3.8058405488146727,3.8058405488146727,5.686762250004548,6.591259550354114,6.315910861921844,5
1292,slangen,2.0,3.0051805125037805,4.068992869960697,5.7314662752592405,4.368323393881511,6.0271460737539355,6.931581937103762,6.580053270699624,7
1293,twee,1.0,4.723455672035186,5.999536962681721,4.723455672035186,4.723455672035186,4.761258599706673,6.293558550786624,5.995386683669968,4
1295,waren,2.0,4.882023358786699,5.808331045123597,5.482819293405307,5.182421326096003,5.612071453488598,6.931581937103762,6.488347445911049,5
1296,betrokken,3.0,3.9674075565974727,4.710570533215606,5.7420971887829415,5.105350900472851,4.8135276157671045,6.931581937103762,6.367604707015637,9
1297,frontale,3.0,2.9116901587538613,3.1684156835096102,5.5573243025633445,4.4018992474358685,5.584560751671846,6.643249991339862,6.287775633100709,8
1298,botsing,2.0,3.516403148447403,3.519855182651192,4.002036402259529,3.759219775353466,5.371365298317344,6.466435037408486,6.209519795330058,7
1299,autoweg,3.0,4.46451935385668,2.988970782446341,4.9745116927373285,4.753079692098142,4.681340751792098,6.34958676715011,6.008950233789071,7
1300,theater,3.0,4.10707423141207,4.330014019604083,5.393873404149383,4.918534817978084,5.41871052874015,6.832468738608579,6.33078753190397,7
1301,beschuldigde,4.0,4.1103539826640025,3.5168703291017294,6.234172950952972,5.2747567088327685,5.038190820757663,6.408182621082838,6.11393357297833,12
1302,diefstal,2.0,3.397244581010386,4.1278240335896745,3.496652939250918,3.446948760130652,4.316913439164992,6.408017671801708,6.112745961598148,8
1303,herkend,2.0,4.186193249920351,3.9531975127922663,4.528029216612985,4.357111233266668,5.915397724419865,6.931581937103762,6.603127458993681,7
1304,blonde,2.0,2.859738566197147,4.035837840281317,6.234172950952972,4.546955758575059,5.1822890826587855,6.411026607025587,6.251798186530946,6
1305,pruik,1.0,2.463892988985908,3.8118683599957977,2.4638929889859074,2.4638929889859074,5.19844538552231,6.034435527679205,5.734450373902676,5
1306,krullen,2.0,2.4955443375464483,3.4524123398748108,5.454660436181347,3.9751023868638975,4.948667207934095,6.931581937103762,6.480749114985904,7
1307,zanger,2.0,3.1975562131535367,3.791664973907511,4.7599623097917805,3.978759261472659,5.489477537777548,6.832468738608579,6.553170223317114,6
1308,trad,1.0,2.326335860928751,3.2900007781103224,2.326335860928751,2.326335860928751,5.676238047294678,6.346360017006757,6.113260304966619,4
1309,ahoy,2.0,1.869231719730976,3.0087148406420985,5.254656818372799,3.5619442690518874,4.859090239921249,6.092397434607738,5.692801402595486,4
